기준_년분기_코드,상권_구분_코드,상권_구분_코드_명,상권_코드,상권_코드_명,서비스_업종_코드,서비스_업종_코드_명,당월_매출_금액,당월_매출_건수,주중_매출_금액,주말_매출_금액,월요일_매출_금액,화요일_매출_금액,수요일_매출_금액,목요일_매출_금액,금요일_매출_금액,토요일_매출_금액,일요일_매출_금액,시간대_00~06_매출_금액,시간대_06~11_매출_금액,시간대_11~14_매출_금액,시간대_14~17_매출_금액,시간대_17~21_매출_금액,시간대_21~24_매출_금액,남성_매출_금액,여성_매출_금액,연령대_10_매출_금액,연령대_20_매출_금액,연령대_30_매출_금액,연령대_40_매출_금액,연령대_50_매출_금액,연령대_60_이상_매출_금액,주중_매출_건수,주말_매출_건수,월요일_매출_건수,화요일_매출_건수,수요일_매출_건수,목요일_매출_건수,금요일_매출_건수,토요일_매출_건수,일요일_매출_건수,시간대_건수~06_매출_건수,시간대_건수~11_매출_건수,시간대_건수~14_매출_건수,시간대_건수~17_매출_건수,시간대_건수~21_매출_건수,시간대_건수~24_매출_건수,남성_매출_건수,여성_매출_건수,연령대_10_매출_건수,연령대_20_매출_건수,연령대_30_매출_건수,연령대_40_매출_건수,연령대_50_매출_건수,연령대_60_이상_매출_건수
20252,D,발달상권,3120201,도곡1동,CS300002,편의점,610518560,93741,479651158,130867402,93059583,86300773,94878535,89660996,115751271,71108512,59758890,79900946,116674761,100171407,73363569,145333554,95074323,380364008,219618698,6227868,97746348,156693139,205150202,75745736,58419413,74421,19320,15265,14272,15048,14709,15127,10037,9283,10773,22699,16975,12046,19142,12106,56202,36724,1410,15109,28064,26322,13180,8841
20252,D,발달상권,3120202,압구정로데오역(압구정로데오),CS300002,편의점,2326543503,232778,1657353029,669190474,305553753,316292022,333857499,326456969,375192786,393042908,276147566,121223214,264055928,474572654,480594149,690180060,295917498,909102641,1274608629,13008306,671202730,731503751,369716919,272051809,126227754,167638,65140,30466,32687,33182,33486,37817,37435,27705,15569,42049,52000,45505,52201,25454,113755,110786,1677,68398,82436,35556,25393,11085
20252,D,발달상권,3120203,강남구청역,CS300002,편의점,2652670191,367227,2110450586,542219605,401997655,401083024,434695375,447859134,424815398,292751852,249467753,167043084,471302769,483618683,427231049,694504075,408970531,1419222600,1051548888,35272295,421990054,773072535,578079501,424534569,237822538,296806,70421,57269,57480,61735,62269,58053,37265,33156,20645,78743,73642,58098,85633,50466,208463,142908,9002,66414,115920,74489,57107,28445
20252,D,발달상권,3120204,르네상스호텔사거리,CS300002,편의점,1728231681,236600,1369091735,359139946,271584327,273109845,293781205,270433164,260183194,184272947,174866999,205560054,340681350,274338002,248357821,387394170,271900284,1090964202,537912309,8450177,252278414,574471840,402110031,264667015,126899033,196961,39639,40579,38864,42100,40229,35189,20333,19306,20642,53946,45671,37425,48697,30219,152218,75701,1288,42969,84286,50169,33202,16007
20252,D,발달상권,3120205,매봉역,CS300002,편의점,481368580,80939,396433245,84935335,77516621,70590343,89513220,80335818,78477243,44545787,40389548,10138577,132638532,99733689,82972248,114773834,41111700,303325931,153695796,3180032,54802722,123496878,105573255,104893582,65075257,66001,14938,13291,12153,14490,13403,12664,7772,7166,1309,23727,17738,13909,17828,6428,51018,27508,1003,10179,23684,16848,15783,11030
20252,D,발달상권,3120206,개나리아파트,CS300002,편의점,1186824865,168708,911597121,275227744,180891430,174521918,189548413,184951505,181683855,144846059,130381685,91313468,238327236,210574654,204798665,273493226,168317616,729511182,387349470,9080314,138887555,338003506,302890928,197112708,130885640,132500,36208,26518,26228,27001,26366,26387,19321,16887,10922,38406,33455,29635,35699,20591,105806,56990,2437,23964,47959,45014,28003,15424
20252,D,발달상권,3120207,선정릉역,CS300002,편의점,2978324831,399069,2408276586,570048245,470378694,454466012,493466235,508173941,481791704,317961479,252086766,178277248,506189416,615342975,497890548,759948712,420675932,1593121311,1153418238,24248502,458340975,919211978,659105129,471869841,213763124,331475,67594,65402,61989,70835,70416,62833,38607,28987,18140,90512,93337,66193,87349,43538,223087,155309,5294,75250,129463,87797,54491,26107
20252,D,발달상권,3120208,청담사거리(청담동명품거리),CS300002,편의점,2489249420,314361,1855540549,633708871,332539136,358915957,376500307,376565088,411020061,337684129,296024742,227498140,418637796,499033671,448255487,575131746,320692580,1331963324,903934745,17617863,378318855,617480651,511593767,418658529,292228406,231881,82480,42348,44794,47197,47116,50426,44581,37899,25271,66545,68023,57174,62963,34385,178404,118289,2867,59766,84478,59922,52439,37221
20252,D,발달상권,3120209,"강남구청(청담역_8번, 강남세무서)",CS300002,편의점,2411619452,318304,1819984423,591635029,335209677,372695350,379757900,369116425,363205071,319665192,271969837,124179923,374827331,437187486,471612381,641976406,361835925,1266525524,1010546995,41095212,309864027,551585071,625702642,479380696,269444874,248645,69659,47824,49035,52530,51127,48129,37170,32489,16079,58201,59373,61998,77647,45006,174074,136165,11192,44872,76838,83686,58046,35605
20252,D,발달상권,3120210,선릉역,CS300002,편의점,10017678816,1445849,7971436204,2046242612,1567644915,1497541138,1626115701,1640934570,1639199880,1137537319,908705293,675134132,1789916997,1850574442,1568369897,2725758924,1407924424,5451580712,4021256226,146901851,1534746417,2900836834,2224809707,1805667770,859874353,1176171,269678,228641,224684,244482,243256,235108,150451,119227,86352,356407,281574,215543,337958,168015,841907,556746,33823,238681,451757,297841,264176,112368
20252,D,발달상권,3120211,도성초등학교,CS300002,편의점,346852630,67798,239255742,107596888,45679127,45210728,47538860,51949685,48877342,62493336,45103552,19986939,52594290,61407795,54940405,106827389,51095812,171617304,170438738,14088377,40048010,67088564,81852156,111952617,27026318,47002,20796,8557,9308,9519,9956,9662,11741,9055,2504,11759,12989,11211,20161,9174,31527,35812,4457,8877,12453,17071,20304,4176
20252,D,발달상권,3120212,한티역,CS300002,편의점,4121065009,464283,2809967141,1311097868,520708981,577340292,541763782,562149710,608004376,692540989,618556879,72973674,292541050,742006912,918756519,1437472435,657314419,1702662308,2415129913,188514022,566121008,584530846,1289926174,1129615216,359084955,320390,143893,61536,62757,62710,63843,69544,75994,67899,11847,49415,80703,87697,160806,73815,221658,242406,39360,61942,64175,144137,124547,29904
20252,D,발달상권,3120213,삼성중앙역,CS300002,편의점,1563886343,218970,1254989717,308896626,253941653,244609994,259096411,256983891,240357768,161956537,146940089,111062691,237937203,271628188,193142344,430697983,319417934,1022111565,404059690,5558171,173039957,434434323,373729994,305400733,134008076,178259,40711,34843,34822,37415,36928,34251,21117,19594,12469,39695,41842,30078,55628,39258,149063,58959,1241,31186,65527,53086,37721,19259
20252,D,발달상권,3120214,영동대교남단교차로,CS300002,편의점,867734547,106802,652025511,215709036,113801671,119133974,130027320,124094501,164968045,124582676,91126360,71913502,145845701,126193820,157983395,214503862,151294267,508179759,280368619,6437101,79336280,210110517,269811470,130567098,92285911,82481,24321,15543,16233,16936,16425,17344,13684,10637,8131,22989,18693,18243,23474,15272,66507,34634,1514,12904,33571,26836,16546,9771
20252,D,발달상권,3120215,포스코사거리,CS300002,편의점,4386229507,665096,3775648204,610581303,766269519,708943892,797755164,782396091,720283538,338273532,272307771,223044504,1030474207,946291604,802011186,913592092,470815914,2665174168,1310654974,13492475,565636298,1373643769,1067143575,698484175,257428849,581820,83276,117608,111927,124763,120780,106742,45590,37686,27224,187284,151516,113868,127230,57974,433776,204567,2648,100938,236274,156651,101735,40093
20252,D,발달상권,3120216,경기고교사거리(경기고교앞사거리),CS300002,편의점,336681120,47634,260415482,76265638,49119549,48238178,55179514,55011304,52866937,43441856,32823782,20261298,73105364,61569604,58125449,84016846,39602559,214865612,87468714,2097898,25543713,88834912,86878587,68381560,30597653,37366,10268,7123,7165,7807,8022,7249,6039,4229,2274,11884,10211,8540,10395,4330,30032,14843,584,5254,13562,11903,8809,4765
20252,D,발달상권,3120217,대치사거리,CS300002,편의점,1013370114,195131,689339724,324030390,136048898,131682076,144833481,129608660,147166609,175312567,148717823,59092970,148746795,163829405,178963001,299315649,163422294,641697943,350220468,73718759,83627626,182034258,363809802,206345462,82382504,128584,66547,25269,25053,26889,24558,26815,35308,31239,7692,27359,32259,35277,64585,27959,112716,80287,23734,14258,27707,70058,44053,13194
20252,D,발달상권,3120218,코엑스,CS300002,편의점,994706921,199918,821265176,173441745,155603808,147894168,178955621,172140723,166670856,97196038,76245707,239947,262631802,238276435,205295004,245717125,42546608,520635702,314573632,4486386,157475798,290578126,199411133,133485521,49772371,162045,37873,30418,29630,34935,34429,32633,20842,17031,52,56940,51079,41968,42466,7413,107017,79059,1436,40391,67330,40563,25930,10427
20252,D,발달상권,3120219,은마아파트,CS300002,편의점,5600192750,1056837,3649666350,1950526400,727982923,756234656,692306047,717661755,755480969,998736447,951789953,170969181,694719772,840998173,994447312,1963084136,935974176,2870969508,2725709070,519473179,532716776,631433208,1844511905,1662852781,405690728,675348,381489,135288,138199,131019,133534,137308,198717,182772,30777,146633,155768,181527,379696,162436,553318,503051,145541,97303,94807,346453,315109,57156
20252,D,발달상권,3120220,대치역,CS300002,편의점,1866953049,316185,1358750865,508202184,269321714,257597840,264538857,267598347,299694107,272611908,235590276,52000356,222186636,306862786,375160483,612726849,298015939,897823130,967118606,122431042,195563697,260208107,627803229,490108242,168827419,234785,81400,45880,45658,47331,47273,48643,45097,36303,8487,45709,49219,63622,102092,47056,152155,163754,34714,34615,39143,107000,80671,19766
20252,D,발달상권,3120221,봉은사역,CS300002,편의점,850085676,135062,698144798,151940878,139331618,128177673,148824367,145119877,136691263,79581858,72359020,70344958,210951953,177287759,130314790,160379387,100806829,568731378,211542304,9086684,105247886,208349085,226655567,147957664,82976792,112905,22157,22661,21476,24548,23100,21120,11134,11023,8192,37447,30250,21854,23927,13392,91357,37612,2670,21246,39139,31635,22159,12123
20252,D,발달상권,3120222,삼성역,CS300002,편의점,5881917761,423065,4256092298,1625825463,802396701,751545480,856155961,881586801,964407355,858966313,766859150,25451497,527779996,1293762374,1579318648,2079176060,376429186,2066189371,3449162902,61280937,1139717773,1710220125,1160055620,919785711,524292107,330142,92923,63813,61495,68838,67375,68621,50275,42648,3703,81303,99001,92160,119588,27310,197832,211183,4815,85417,140410,89808,59881,28683
20252,D,발달상권,3120223,휘문고교사거리,CS300002,편의점,235760884,46479,192634781,43126103,40356337,34862024,39898834,41018178,36499408,15981623,27144480,3543739,71141561,66547412,47617213,36031322,10879637,139772711,84708086,6572812,23640998,72612792,71931007,36981443,12741746,37813,8666,7973,7265,7773,7340,7462,3286,5380,527,13290,12923,10307,7488,1944,27369,18622,2136,5468,13636,14889,7672,2188
20252,D,발달상권,3120224,수서역,CS300002,편의점,8732409959,1835501,6502444040,2229965919,1248468184,1241240744,1285600897,1329737627,1397396588,1207451529,1022514390,265028677,2280432140,1601448944,1479086804,2245868104,860545290,4798054634,3760138987,94148070,1226015234,2484144487,2210953403,1517252897,1025679530,1353883,481618,257005,253157,265857,282067,295797,260750,220868,50204,565684,326498,304940,430956,157219,1033622,772337,17924,271473,543910,439828,315403,217421
20252,D,발달상권,3120225,잠실새내역(신천),CS300002,편의점,5039592219,749010,3521861145,1517731074,673094223,688401206,663382618,728360630,768622468,794792821,722938253,471766363,588843202,729335938,790922803,1433417543,1025306370,2945857230,1891404335,85206994,889965700,1333019460,1232266060,894710538,402092816,533661,215349,100758,103782,105166,110409,113546,112909,102440,64932,102536,109966,125827,204417,141332,441389,292302,21256,145993,200767,179752,127754,58168
20252,D,발달상권,3120226,석촌고분역,CS300002,편의점,1165685613,113832,799001523,366684090,169393772,149453183,151545334,155451266,173157968,184041479,182642611,59326218,97701393,149325517,188147736,413533951,257650798,523576124,642109489,8400429,216786036,420869446,247499676,163361166,108768860,80358,33474,16468,15158,15722,16106,16904,16918,16556,8369,15102,15068,17060,33532,24701,60194,53638,1057,21810,39422,24076,16604,10863
20252,D,발달상권,3120227,잠실역,CS300002,편의점,6771774696,933498,4468794996,2302979700,862971397,868841225,863775871,853938818,1019267685,1211273262,1091706438,148882704,709969906,1229626020,1686306352,2291844209,705145505,3044712463,3619364600,94370871,1845665699,2012290557,1329575411,956790592,425383933,629840,303658,121121,121466,122511,125115,139627,159618,144040,20901,139368,182587,223072,279615,87955,468116,457037,16895,268241,286445,179601,117298,56673
20252,D,발달상권,3120228,석촌역(석촌호수),CS300002,편의점,1443816937,230630,1034086079,409730858,198074801,197617626,208600664,205371095,224421893,216616352,193114506,133570919,212604500,178284634,202552811,404682838,312121235,862028651,549431430,10157865,275177206,512485716,252060560,221765330,139813404,166697,63933,32659,32078,34213,32803,34944,33676,30257,19243,39180,32437,34117,60575,45078,131414,97513,2859,51816,81822,39225,30470,22738
20252,D,발달상권,3120229,방이동먹자골목,CS300002,편의점,3349534246,428084,2274617163,1074917083,422703038,421964820,432114349,458802931,539032025,585796112,489120971,482822214,280958588,342626615,419170599,947086441,876869789,1948027978,1354211240,48710644,1015556913,1150561070,507069509,357488774,222852305,295054,133030,55264,55514,56559,60371,67346,71624,61406,61836,44513,49079,53944,115396,103316,268211,156238,7662,134136,149304,61121,46665,25563
20252,D,발달상권,3120232,송파나루역,CS300002,편의점,107210415,17815,79643142,27567273,14520298,15869331,17453534,17948282,13851697,14729979,12837294,6928786,18565495,20488468,19396861,28638689,13192116,61239748,38423592,1856856,16403632,30291738,25593413,13646979,11870721,13371,4444,2780,2606,2830,2689,2466,2243,2201,1092,3243,3112,3119,5106,2143,9252,8151,794,3501,5056,3740,2507,1804
20252,D,발달상권,3120233,몽촌토성역,CS300002,편의점,3006064371,424856,2155834707,850229664,407996161,417218109,427761703,428429118,474429616,447227397,403002267,334608574,393017365,320136579,372766512,862904268,722631073,1654588728,1321180309,10749885,615218667,1296233264,606092010,298021446,149453766,307445,117411,59188,61092,61223,61777,64165,59116,58295,40970,66497,52643,54517,117118,93111,226149,195614,2118,95897,186000,79428,38485,19836
20252,D,발달상권,3120234,가락시장역,CS300002,편의점,3653179409,429064,2774916119,878263290,516886193,546765031,576365943,548839442,586059510,478565173,399698117,391900868,561876975,577296274,579416258,1014067020,528622014,2205983893,1421939348,25936205,476354997,1014557356,914630403,736557072,459887209,331911,97153,63044,64082,69450,66979,68356,52196,44957,50619,87503,68283,59249,101444,61966,282458,144806,3518,57996,128829,99696,80512,56713
20252,D,발달상권,3120235,문정역,CS300002,편의점,6420217418,932772,5264723922,1155493496,1049214273,973170645,1105172733,1088205790,1048960481,612402304,543091192,289788202,1238809674,1244327133,1074895024,1713233765,859163620,4050027891,1894649787,52271726,977004494,2165876245,1427245473,877287586,444992151,772503,160269,152271,149382,163091,156425,151334,84482,75787,37404,220499,187882,149644,220946,116397,615227,279882,13759,166476,335865,189695,121347,67967
20252,D,발달상권,3120236,장지역(가든파이브),CS300002,편의점,2194459549,258487,1606370602,588088947,282081507,317875863,333953924,322184778,350274530,314582907,273506040,39202009,391634132,517470564,547949066,640377894,57825884,1183020314,935571606,12916612,308195010,646126277,556013987,399190762,196149272,205213,53274,38181,40099,43174,42606,41153,28978,24296,5285,71728,60548,51913,59952,9061,160695,93866,1711,40705,83394,64766,42444,21542
